Timestamp,Contempt,Confusion,Fixation Index by Stimulus,Saccade Index by Stimulus
221948,1.961920977,94.98586273,,
296800,99.82087708,94.98586273,,
221248,1.96768117,94.98586273,,
222318,1.588277698,94.98586273,,
295966,41.95812988,94.98586273,,
221918,1.932996273,94.98586273,,
221886,1.894764066,94.98586273,,
221858,1.841353774,94.98586273,,
222350,1.292870402,94.98586273,,
296977,99.7742157,94.98586273,,
298112,99.65814972,94.98586273,,
220674,2.050559521,94.98586273,,
296768,99.82854462,94.98586273,,
221280,1.955149174,94.98586273,,
222380,1.072337985,94.98586273,,
638143,1.061680913,94.98586273,,
221822,1.803524733,94.98586273,,
221789,1.754943609,94.98586273,,
535134,2.211331844,94.98586273,,
297008,99.78066254,94.98586273,,
221742,1.70381856,94.98586273,,
297102,99.81222534,94.98586273,,
221310,1.944812894,94.98586273,,
221711,1.706416011,94.98586273,,
221374,1.895239711,94.98586273,,
221421,1.880303264,94.98586273,,
221340,1.918862581,94.98586273,,
221452,1.847432017,94.98586273,,
221678,1.714394569,94.98586273,,
535501,1.741960287,94.98586273,,
221613,1.718263507,94.98586273,,
221644,1.723563671,94.98586273,,
296735,99.8298111,94.98586273,,
221484,1.839688659,94.98586273,,
221517,1.80947113,94.98586273,,
638108,0.859104455,94.98586273,,
221550,1.779470205,94.98586273,,
221582,1.757968426,94.98586273,,
222415,0.847544074,94.98586273,,
220640,2.003247023,94.98586273,,
296702,99.83409882,94.98586273,,
638174,1.194009662,94.98586273,,
298144,99.54387665,94.98586273,,
533932,1.247665524,94.98586273,,
297039,99.78669739,94.98586273,,
535101,2.231756687,94.98586273,,
297071,99.7953186,94.98586273,,
219536,2.088277578,94.98586273,,
220608,1.985863447,94.98586273,,
638205,1.175003648,94.98586273,,
298576,68.61494446,94.98586273,,
219109,0.740138829,94.98586273,,
296670,99.82372284,94.98586273,,
533965,1.842809677,94.98586273,,
298542,88.38417053,94.98586273,,
298176,99.33460999,94.98586273,,
535534,1.759276509,94.98586273,,
295934,18.06324196,94.98586273,,
222444,0.695393682,94.98586273,,
296334,99.00919342,94.98586273,,
638235,1.138890028,94.98586273,,
220576,1.936001658,94.98586273,,
535069,2.250727415,94.98586273,,
638076,0.630728662,94.98586273,,
638268,1.006846666,94.98586273,,
298608,34.65041351,94.98586273,,
298209,98.80036163,94.98586273,,
533997,2.14571476,94.98586273,,
298512,93.57185364,94.98586273,,
533886,0.604626656,94.98586273,,
220545,1.919147968,94.98586273,,
296638,99.80377197,94.98586273,,
219568,2.026118517,94.98586273,,
222477,0.566987813,94.98586273,,
638317,0.878664017,94.98586273,,
535564,1.713812947,94.98586273,,
220513,1.868569255,94.98586273,,
296606,99.77853394,94.98586273,,
638349,0.882200599,94.98586273,,
535040,2.26335597,94.98586273,,
298240,98.0398941,94.98586273,,
222526,0.484959602,94.98586273,,
296573,99.7565155,94.98586273,,
298656,9.29520607,94.98586273,,
638045,0.462936223,94.98586273,,
298480,93.70772552,94.98586273,,
296366,99.0450058,94.98586273,,
296541,99.72079468,94.98586273,,
220480,1.823435307,94.98586273,,
638381,0.87956816,94.98586273,,
295907,4.273640156,94.98586273,,
219053,0.420403987,94.98586273,,
638412,0.779511154,94.98586273,,
535597,1.662645102,94.98586273,,
219617,1.916435122,94.98586273,,
222559,0.409213126,94.98586273,,
534030,2.247853041,94.98586273,,
296510,99.6403656,94.98586273,,
220449,1.726071715,94.98586273,,
203070,0.441733181,94.98586273,,
203038,0.382394582,94.98586273,,
296478,99.53268433,94.98586273,,
298288,96.91880035,94.98586273,,
535004,2.272541046,94.98586273,,
536397,0.614480078,94.98586273,,
638444,0.702708125,94.98586273,,
298449,92.59109497,94.98586273,,
203101,0.490573615,94.98586273,,
535630,1.610980392,94.98586273,,
638014,0.357344031,94.98586273,,
639085,0.382215172,94.98586273,,
639116,0.364051551,94.98586273,,
222591,0.350701153,94.98586273,,
296398,99.12702179,94.98586273,,
536430,0.597891748,94.98586273,,
639149,0.347336173,94.98586273,,
638475,0.636128247,94.98586273,,
313246,0.345366776,94.98586273,,
220416,1.63637805,94.98586273,,
203134,0.518364727,94.98586273,,
299617,0.266301662,94.98586273,,
296430,99.32977295,94.98586273,,
639051,0.395181119,94.98586273,,
536365,0.605451107,94.98586273,,
299584,0.268083245,94.98586273,,
299552,0.269307137,94.98586273,,
299520,0.278607249,94.98586273,,
639182,0.33657217,94.98586273,,
203006,0.334730744,94.98586273,,
639005,0.398763746,94.98586273,,
298320,95.43151855,94.98586273,,
203166,0.502894521,94.98586273,,
299647,0.251717508,94.98586273,,
299488,0.274680465,94.98586273,,
638973,0.393509358,94.98586273,,
638508,0.587857068,94.98586273,,
298417,92.15429688,94.98586273,,
639214,0.324464768,94.98586273,,
535661,1.553607583,94.98586273,,
533853,0.320672542,94.98586273,,
203197,0.398276746,94.98586273,,
638942,0.391082048,94.98586273,,
639245,0.317067176,94.98586273,,
639275,0.315179855,94.98586273,,
298689,2.084649324,94.98586273,,
638541,0.543580949,94.98586273,,
220384,1.507146001,94.98586273,,
639308,0.311094642,94.98586273,,
638910,0.372207642,94.98586273,,
536477,0.59111774,94.98586273,,
638684,0.471016705,94.98586273,,
222620,0.301584363,94.98586273,,
638714,0.442117125,94.98586273,,
638574,0.50993073,94.98586273,,
298354,93.82650757,94.98586273,,
638749,0.423757136,94.98586273,,
639339,0.304447502,94.98586273,,
536331,0.635274947,94.98586273,,
535693,1.515140653,94.98586273,,
299679,0.239631489,94.98586273,,
313213,0.301475137,94.98586273,,
299456,0.27268064,94.98586273,,
638609,0.494122416,94.98586273,,
638782,0.39650467,94.98586273,,
638637,0.468112946,94.98586273,,
536172,0.69291985,94.98586273,,
536140,0.735245347,94.98586273,,
638876,0.373660088,94.98586273,,
638813,0.391280651,94.98586273,,
639374,0.296457559,94.98586273,,
638845,0.381896496,94.98586273,,
637981,0.296134681,94.98586273,,
203229,0.295075178,94.98586273,,
202974,0.294847161,94.98586273,,
534062,2.285782337,94.98586273,,
534957,2.281172514,94.98586273,,
298385,92.21686554,94.98586273,,
219649,1.771696329,94.98586273,,
299729,0.234978765,94.98586273,,
639425,0.28898254,94.98586273,,
534427,2.414910555,94.98586273,,
536205,0.636417031,94.98586273,,
220354,1.348994851,94.98586273,,
219008,0.283873439,94.98586273,,
313277,0.396422565,94.98586273,,
302161,0.236495823,94.98586273,,
331664,0.416484624,94.98586273,,
536301,0.612151325,94.98586273,,
534395,2.417289019,94.98586273,,
535742,1.453530669,94.98586273,,
302192,0.232522234,94.98586273,,
302096,0.23852919,94.98586273,,
536510,0.574848771,94.98586273,,
302224,0.230524927,94.98586273,,
302277,0.229652405,94.98586273,,
331696,0.360728443,94.98586273,,
223230,0.271962434,94.98586273,,
536108,0.777566016,94.98586273,,
299759,0.223273993,94.98586273,,
534460,2.400715828,94.98586273,,
639453,0.271187574,94.98586273,,
223261,0.270207167,94.98586273,,
223293,0.270362675,94.98586273,,
302066,0.243412837,94.98586273,,
536237,0.611954331,94.98586273,,
302305,0.229065791,94.98586273,,
223325,0.269124687,94.98586273,,
222652,0.264694929,94.98586273,,
534369,2.403707504,94.98586273,,
223182,0.265988857,94.98586273,,
302336,0.22745426,94.98586273,,
223357,0.267363012,94.98586273,,
302034,0.241019443,94.98586273,,
313182,0.264162719,94.98586273,,
536269,0.596266747,94.98586273,,
301999,0.243178591,94.98586273,,
535774,1.406319141,94.98586273,,
302368,0.226376325,94.98586273,,
202941,0.261721373,94.98586273,,
301965,0.245100215,94.98586273,,
223389,0.262948811,94.98586273,,
563858,87.28749084,94.98586273,,
534334,2.4041605,94.98586273,,
637930,0.257874429,94.98586273,,
563822,89.25158691,94.98586273,,
573835,0.238661677,94.98586273,,
331633,0.473555088,94.98586273,,
573803,0.232025892,94.98586273,,
302400,0.224258006,94.98586273,,
220304,1.239041686,94.98586273,,
223149,0.254835576,94.98586273,,
536541,0.603646219,94.98586273,,
563793,90.33792877,94.98586273,,
563887,87.29029846,94.98586273,,
301935,0.244528547,94.98586273,,
302438,0.221679181,94.98586273,,
639484,0.25398615,94.98586273,,
573725,0.223426804,94.98586273,,
302465,0.219646811,94.98586273,,
537180,0.251058638,94.98586273,,
573758,0.224880591,94.98586273,,
573873,0.236047477,94.98586273,,
298720,1.035015702,94.98586273,,
223422,0.260597318,94.98586273,,
563917,85.7376709,94.98586273,,
535805,1.351929069,94.98586273,,
573692,0.222905144,94.98586273,,
295870,1.061027884,94.98586273,,
299792,0.209497869,94.98586273,,
222685,0.247055292,94.98586273,,
536061,0.81292522,94.98586273,,
301902,0.24277328,94.98586273,,
223117,0.250518054,94.98586273,,
534926,2.284857512,94.98586273,,
302497,0.214930832,94.98586273,,
563949,85.61142731,94.98586273,,
223053,0.24952805,94.98586273,,
223085,0.249237686,94.98586273,,
573661,0.217783481,94.98586273,,
203262,0.248512134,94.98586273,,
223454,0.265002638,94.98586273,,
315582,0.248465344,94.98586273,,
223019,0.247763723,94.98586273,,
563981,86.43321228,94.98586273,,
315614,0.247703284,94.98586273,,
301856,0.242413819,94.98586273,,
222990,0.244950205,94.98586273,,
315549,0.246651962,94.98586273,,
573901,0.229884356,94.98586273,,
535836,1.269492269,94.98586273,,
313310,0.472983897,94.98586273,,
563757,91.12234497,94.98586273,,
302530,0.209299177,94.98586273,,
445038,0.240702182,94.98586273,,
202892,0.242644876,94.98586273,,
301824,0.24362123,94.98586273,,
315646,0.24273403,94.98586273,,
299422,0.28415215,94.98586273,,
222716,0.237955064,94.98586273,,
223491,0.272557735,94.98586273,,
445069,0.239487901,94.98586273,,
299822,0.209237814,94.98586273,,
536029,0.866856217,94.98586273,,
537132,0.286833227,94.98586273,,
222956,0.241168082,94.98586273,,
445116,0.238938957,94.98586273,,
534093,2.301811695,94.98586273,,
445005,0.238405451,94.98586273,,
564027,87.11655426,94.98586273,,
301791,0.240943909,94.98586273,,
534493,2.382307529,94.98586273,,
573629,0.211879432,94.98586273,,
639516,0.240187258,94.98586273,,
313150,0.239564016,94.98586273,,
445149,0.236987188,94.98586273,,
331584,0.724982142,94.98586273,,
534300,2.399769545,94.98586273,,
563724,92.77061462,94.98586273,,
315518,0.238460124,94.98586273,,
301759,0.237098247,94.98586273,,
535872,1.153938055,94.98586273,,
302560,0.203726843,94.98586273,,
536578,0.668701112,94.98586273,,
445180,0.234995291,94.98586273,,
573597,0.214112625,94.98586273,,
222891,0.23509942,94.98586273,,
301727,0.228511006,94.98586273,,
315491,0.238412485,94.98586273,,
222925,0.235388353,94.98586273,,
315695,0.23634173,94.98586273,,
573932,0.224841967,94.98586273,,
222751,0.230939403,94.98586273,,
535996,0.892055333,94.98586273,,
445213,0.232172966,94.98586273,,
564060,82.15093994,94.98586273,,
302594,0.199481308,94.98586273,,
223519,0.274805874,94.98586273,,
444972,0.231912777,94.98586273,,
537212,0.230705947,94.98586273,,
222782,0.228062361,94.98586273,,
535965,0.892739773,94.98586273,,
535902,1.041436076,94.98586273,,
299856,0.202509314,94.98586273,,
222845,0.229611322,94.98586273,,
315454,0.232359469,94.98586273,,
535932,0.940633178,94.98586273,,
542029,0.02207105,94.98586273,,
637902,0.231827959,94.98586273,,
224257,0.226571232,94.98586273,,
639548,0.231400087,94.98586273,,
203310,0.231219411,94.98586273,,
573964,0.220075294,94.98586273,,
563692,93.86847687,94.98586273,,
223549,0.258627355,94.98586273,,
445245,0.227761567,94.98586273,,
302640,0.195731223,94.98586273,,
301694,0.221410692,94.98586273,,
222814,0.225606814,94.98586273,,
533822,0.229916632,94.98586273,,
542061,0.025168998,94.98586273,,
537101,0.327415884,94.98586273,,
573567,0.209863529,94.98586273,,
224287,0.224658355,94.98586273,,
220275,1.085690022,94.98586273,,
224221,0.22432448,94.98586273,,
219682,1.637025356,94.98586273,,
445278,0.22540006,94.98586273,,
302670,0.192874208,94.98586273,,
563581,94.14640045,94.98586273,,
315725,0.228190541,94.98586273,,
224336,0.223885968,94.98586273,,
331551,1.204895735,94.98586273,,
444940,0.225244001,94.98586273,,
573997,0.218174979,94.98586273,,
331953,0.237665027,94.98586273,,
202861,0.227189735,94.98586273,,
301485,0.171618,94.98586273,,
315422,0.226980984,94.98586273,,
534894,2.287684679,94.98586273,,
224190,0.221846089,94.98586273,,
301663,0.217571557,94.98586273,,
536604,0.705329776,94.98586273,,
563661,94.07758331,94.98586273,,
224365,0.220339835,94.98586273,,
302703,0.189729303,94.98586273,,
542093,0.033507973,94.98586273,,
573531,0.207441971,94.98586273,,
563612,94.38265991,94.98586273,,
299889,0.202929363,94.98586273,,
537245,0.221986935,94.98586273,,
301519,0.178651184,94.98586273,,
313341,0.51786238,94.98586273,,
567645,0.51368463,94.98586273,,
541996,0.019901399,94.98586273,,
301566,0.189618438,94.98586273,,
218977,0.224495515,94.98586273,,
639581,0.224007636,94.98586273,,
567566,0.564717531,94.98586273,,
301630,0.209819987,94.98586273,,
224397,0.215566859,94.98586273,,
301456,0.165355071,94.98586273,,
567676,0.492598027,94.98586273,,
315390,0.223237887,94.98586273,,
567599,0.545313001,94.98586273,,
445309,0.220623165,94.98586273,,
301598,0.201104626,94.98586273,,
574030,0.212049067,94.98586273,,
567710,0.448694259,94.98586273,,
302735,0.187842458,94.98586273,,
563549,92.91044617,94.98586273,,
564094,82.29627228,94.98586273,,
444909,0.219790027,94.98586273,,
302767,0.186370164,94.98586273,,
223598,0.234984681,94.98586273,,
315758,0.222176492,94.98586273,,
534255,2.38020587,94.98586273,,
298754,0.686709702,94.98586273,,
313101,0.220261335,94.98586273,,
302800,0.186318278,94.98586273,,
224157,0.215654448,94.98586273,,
542125,0.051085338,94.98586273,,
567533,0.667683661,94.98586273,,
574062,0.205913156,94.98586273,,
541965,0.019264124,94.98586273,,
315358,0.219275624,94.98586273,,
445342,0.216940284,94.98586273,,
302864,0.184884042,94.98586273,,
456334,0.217643097,94.98586273,,
302928,0.188302904,94.98586273,,
302895,0.18451184,94.98586273,,
315325,0.218665808,94.98586273,,
573500,0.201652601,94.98586273,,
537068,0.388095379,94.98586273,,
567501,0.758807838,94.98586273,,
302834,0.1835244,94.98586273,,
299920,0.201937228,94.98586273,,
224430,0.202576146,94.98586273,,
637868,0.217695713,94.98586273,,
639612,0.2176774,94.98586273,,
445371,0.215503454,94.98586273,,
456371,0.216524482,94.98586273,,
574092,0.200793386,94.98586273,,
542159,0.090654761,94.98586273,,
203342,0.2170901,94.98586273,,
202830,0.216904685,94.98586273,,
537277,0.213995993,94.98586273,,
445405,0.214890346,94.98586273,,
501515,0.215827629,94.98586273,,
444876,0.214849234,94.98586273,,
456566,0.216456085,94.98586273,,
563519,91.10527039,94.98586273,,
456404,0.215730995,94.98586273,,
315278,0.216505542,94.98586273,,
300560,0.161894575,94.98586273,,
300528,0.141832411,94.98586273,,
501581,0.2156564,94.98586273,,
301425,0.162543058,94.98586273,,
331520,1.609557867,94.98586273,,
299392,0.29607892,94.98586273,,
302960,0.185695484,94.98586273,,
534525,2.359984159,94.98586273,,
456534,0.21568875,94.98586273,,
534125,2.312025547,94.98586273,,
315791,0.217763573,94.98586273,,
456467,0.215097889,94.98586273,,
456435,0.214882657,94.98586273,,
501614,0.214883506,94.98586273,,
536636,0.794844806,94.98586273,,
300592,0.228901297,94.98586273,,
445437,0.213431329,94.98586273,,
501421,0.214623421,94.98586273,,
456290,0.213705376,94.98586273,,
573468,0.1995662,94.98586273,,
223634,0.220722526,94.98586273,,
574125,0.195394859,94.98586273,,
501550,0.214231253,94.98586273,,
501453,0.214260817,94.98586273,,
501693,0.214537472,94.98586273,,
501485,0.213948146,94.98586273,,
567741,0.37406534,94.98586273,,
456496,0.214511439,94.98586273,,
456594,0.21458371,94.98586273,,
501660,0.214058623,94.98586273,,
300496,0.145891234,94.98586273,,
501355,0.214155808,94.98586273,,
537311,0.210340813,94.98586273,,
639645,0.213917091,94.98586273,,
501389,0.213684857,94.98586273,,
300656,1.430201888,94.98586273,,
300688,4.922762394,94.98586273,,
303006,0.18504639,94.98586273,,
300622,0.484923214,94.98586273,,
224125,0.20983088,94.98586273,,
542188,0.13824439,94.98586273,,
574173,0.189078912,94.98586273,,
315246,0.213400036,94.98586273,,
219871,0.988120794,94.98586273,,
567468,0.848937213,94.98586273,,
501325,0.213069171,94.98586273,,
313373,0.53149718,94.98586273,,
299956,0.202588081,94.98586273,,
445486,0.211186141,94.98586273,,
536812,0.823119581,94.98586273,,
444843,0.210998505,94.98586273,,
503196,0.210196346,94.98586273,,
541933,0.019135281,94.98586273,,
456260,0.210949615,94.98586273,,
564125,83.91956329,94.98586273,,
219776,1.273579597,94.98586273,,
219905,0.926033795,94.98586273,,
503167,0.209058493,94.98586273,,
303039,0.185359225,94.98586273,,
503228,0.20988059,94.98586273,,
456624,0.211724609,94.98586273,,
301391,0.161861062,94.98586273,,
574206,0.183815777,94.98586273,,
456224,0.209932357,94.98586273,,
502685,0.212081358,94.98586273,,
219810,1.15828371,94.98586273,,
456195,0.209879413,94.98586273,,
219841,1.07070744,94.98586273,,
501294,0.211590573,94.98586273,,
534862,2.289496183,94.98586273,,
315215,0.21119076,94.98586273,,
537036,0.444463551,94.98586273,,
223662,0.212536171,94.98586273,,
503021,0.20833227,94.98586273,,
300464,0.145203695,94.98586273,,
456160,0.209358945,94.98586273,,
315821,0.216661766,94.98586273,,
313069,0.210376218,94.98586273,,
220245,0.93098861,94.98586273,,
219943,0.881163895,94.98586273,,
300720,16.38937569,94.98586273,,
502990,0.208014995,94.98586273,,
501246,0.210779652,94.98586273,,
445518,0.209144667,94.98586273,,
332000,0.204039127,94.98586273,,
224461,0.172595948,94.98586273,,
503261,0.208867595,94.98586273,,
303135,0.182216302,94.98586273,,
501148,0.209563971,94.98586273,,
303104,0.182959959,94.98586273,,
502717,0.20949398,94.98586273,,
573435,0.194906905,94.98586273,,
303168,0.180352882,94.98586273,,
303074,0.183346301,94.98586273,,
501180,0.209521875,94.98586273,,
536766,0.800578475,94.98586273,,
536669,0.841671765,94.98586273,,
456126,0.208659872,94.98586273,,
502766,0.208909139,94.98586273,,
574236,0.178867295,94.98586273,,
574603,0.18114014,94.98586273,,
501213,0.209694326,94.98586273,,
639677,0.209757611,94.98586273,,
299981,0.199931324,94.98586273,,
502797,0.208394438,94.98586273,,
574269,0.176125169,94.98586273,,
574635,0.178129643,94.98586273,,
502957,0.207315847,94.98586273,,
574572,0.183320552,94.98586273,,
503053,0.206512704,94.98586273,,
536845,0.741241097,94.98586273,,
219743,1.385017276,94.98586273,,
300416,0.148148164,94.98586273,,
503135,0.206243619,94.98586273,,
315182,0.209252164,94.98586273,,
295838,0.488622844,94.98586273,,
445547,0.207894757,94.98586273,,
303200,0.17579326,94.98586273,,
563485,86.20646667,94.98586273,,
203373,0.209008276,94.98586273,,
574669,0.173165098,94.98586273,,
503293,0.207686245,94.98586273,,
574301,0.178345159,94.98586273,,
574496,0.187817797,94.98586273,,
567436,0.868320763,94.98586273,,
541901,0.019520564,94.98586273,,
502925,0.207200155,94.98586273,,
501726,0.214413881,94.98586273,,
637839,0.208841726,94.98586273,,
456655,0.208570629,94.98586273,,
501115,0.207571819,94.98586273,,
502892,0.207041502,94.98586273,,
223965,0.206936717,94.98586273,,
502864,0.207073703,94.98586273,,
503325,0.207499325,94.98586273,,
444814,0.206921339,94.98586273,,
303263,0.172228187,94.98586273,,
542220,0.171506599,94.98586273,,
303234,0.175764129,94.98586273,,
574705,0.165394768,94.98586273,,
502827,0.207020015,94.98586273,,
224094,0.20501776,94.98586273,,
574540,0.183425471,94.98586273,,
537342,0.203894794,94.98586273,,
223695,0.207865685,94.98586273,,
224029,0.206346601,94.98586273,,
223999,0.206755191,94.98586273,,
445580,0.206967026,94.98586273,,
574461,0.187314391,94.98586273,,
303295,0.168682382,94.98586273,,
564157,82.55864716,94.98586273,,
300382,0.153225422,94.98586273,,
224063,0.205309182,94.98586273,,
574333,0.178409413,94.98586273,,
451230,0.212927073,94.98586273,,
303329,0.165507004,94.98586273,,
451201,0.208322257,94.98586273,,
331487,1.729674101,94.98586273,,
300351,0.150278464,94.98586273,,
639709,0.207703531,94.98586273,,
223917,0.206135705,94.98586273,,
503106,0.204344809,94.98586273,,
300320,0.151512742,94.98586273,,
202797,0.207603142,94.98586273,,
301358,0.162690848,94.98586273,,
536734,0.828346968,94.98586273,,
536700,0.806606948,94.98586273,,
303376,0.160886168,94.98586273,,
445612,0.206328437,94.98586273,,
498206,0.207794175,94.98586273,,
300754,32.45364761,94.98586273,,
542269,0.190549716,94.98586273,,
567773,0.316659749,94.98586273,,
315854,0.22373122,94.98586273,,
456700,0.206820831,94.98586273,,
219713,1.495684743,94.98586273,,
498173,0.209660903,94.98586273,,
567404,1.085150957,94.98586273,,
573390,0.193883136,94.98586273,,
574732,0.158764154,94.98586273,,
300015,0.19099687,94.98586273,,
574428,0.184082031,94.98586273,,
315149,0.206976786,94.98586273,,
574366,0.178313568,94.98586273,,
574397,0.180311486,94.98586273,,
219985,0.806948423,94.98586273,,
223885,0.204555452,94.98586273,,
298785,0.565888822,94.98586273,,
503357,0.205584109,94.98586273,,
541854,0.020355951,94.98586273,,
223820,0.204382554,94.98586273,,
223852,0.204055548,94.98586273,,
456101,0.205599964,94.98586273,,
574766,0.158996433,94.98586273,,
502656,0.213945284,94.98586273,,
223726,0.205069378,94.98586273,,
542301,0.19359979,94.98586273,,
300047,0.182024375,94.98586273,,
303409,0.15597719,94.98586273,,
223757,0.204565287,94.98586273,,
537373,0.201167047,94.98586273,,
537006,0.476194322,94.98586273,,
313406,0.492096007,94.98586273,,
501084,0.204449013,94.98586273,,
223789,0.204080716,94.98586273,,
465565,0.204911247,94.98586273,,
456733,0.205314651,94.98586273,,
498141,0.210961044,94.98586273,,
224494,0.125777587,94.98586273,,
300127,0.166226491,94.98586273,,
300095,0.174576864,94.98586273,,
445649,0.20484291,94.98586273,,
456769,0.204884723,94.98586273,,
300289,0.148592725,94.98586273,,
465598,0.204673856,94.98586273,,
536877,0.638255775,94.98586273,,
567371,1.408333182,94.98586273,,
498236,0.202958614,94.98586273,,
305742,0.132416502,94.98586273,,
639741,0.205193549,94.98586273,,
220016,0.832766294,94.98586273,,
315117,0.205324426,94.98586273,,
420445,0.193144724,94.98586273,,
305773,0.131042704,94.98586273,,
300224,0.148050651,94.98586273,,
537406,0.199005514,94.98586273,,
451163,0.205630362,94.98586273,,
305709,0.136158735,94.98586273,,
465534,0.204176575,94.98586273,,
300257,0.147840515,94.98586273,,
420475,0.1931642,94.98586273,,
444780,0.203463897,94.98586273,,
574797,0.159658328,94.98586273,,
303440,0.152024701,94.98586273,,
533789,0.205273047,94.98586273,,
541821,0.021333519,94.98586273,,
456801,0.203591451,94.98586273,,
465630,0.203938752,94.98586273,,
305677,0.139356405,94.98586273,,
305806,0.135433763,94.98586273,,
498109,0.212908745,94.98586273,,
445678,0.203660622,2.470059395,,
573357,0.190495133,2.467952251,,
300160,0.158980921,2.462781191,,
315886,0.246587649,2.46227622,,
501052,0.202509999,2.461042643,,
465501,0.203509793,2.457578897,,
300785,50.13916397,2.456611395,,
420509,0.19319272,2.454572678,,
305648,0.136751801,2.448681593,,
203406,0.204208627,2.446514368,,
305503,0.128743395,2.445699215,,
300194,0.153401643,2.445250511,,
537981,0.202522919,2.439210653,,
305135,0.092136428,2.430655479,,
305102,0.096744396,2.429589272,,
315085,0.204305932,2.425035715,,
299345,0.299953282,2.418652773,,
574828,0.156000584,2.405972481,,
305471,0.119900867,2.400011301,,
639788,0.204009056,2.396603823,,
538141,0.201929152,2.368305683,,
305551,0.131978095,2.367246866,,
420396,0.19315061,2.364709616,,
305438,0.114643425,2.359476566,,
537950,0.201572686,2.356086016,,
538016,0.202298984,2.354401112,,
563454,74.39606476,2.34984684,,
538112,0.202066422,2.343532324,,
305070,0.094848439,2.342293024,,
503388,0.202843919,2.336255789,,
305838,0.129416883,2.335995913,,
538080,0.20214279,2.333255768,,
599405,0.200925738,2.332342148,,
542333,0.191913784,2.330286026,,
564188,83.51868439,2.33020997,,
574876,0.158299223,2.326247692,,
305617,0.132999867,2.32211256,,
534157,2.324315071,2.321675777,,
445710,0.20288986,2.317774057,,
220083,0.737619817,2.308284044,,
451133,0.204112455,2.303722858,,
301327,0.165648893,2.302634001,,
637805,0.203429818,2.297154427,,
538240,0.200539261,2.296999216,,
220054,0.778522789,2.294386864,,
465660,0.20262596,2.293214083,,
537920,0.200725049,2.292343616,,
538047,0.202003255,2.287776947,,
537438,0.195848897,2.279464483,,
303504,0.134252146,2.276418209,,
313037,0.202100068,2.276098967,,
218945,0.203906074,2.271207094,,
332031,0.192182586,2.2695508,,
