,Respondent,Contempt,Smirk,Surprise,Joy,Smile,Sadness,BlinkRate
0,ID10,0.194100977478,0.420072312399,0.13732632863299998,4.103220663801499,11.082601085966001,0.12213387506949999,7.701
1,ID13,0.0780864123395,2.2946195502580005,1.2854386789724999,20.533850490142,38.801853025352,0.4674691203605,0.0
2,ID17,1.3346476159190002,2.9687797230785,0.16860585913349999,0.024162264662,0.0424180160695,0.141285316282,0.54
3,ID44,0.258998194884,0.2529663783315,0.097606439623,0.02677065752,0.17349227870300002,0.468960305472,3.933
4,ID98,0.176259863899,0.9848492181050001,2.1316559644549997,0.70434511271,5.323996152439,0.1452398230865,4.068
