,Respondent,Contempt,Smirk,Surprise,Joy,Smile,Sadness,BlinkRate
0,ID10,0.23582134830229998,0.5293080351099,0.22744372756605,4.5791716094595,9.6236728619009,0.3408009867076,3.0639
1,ID13,0.2664709923623,2.46143924300985,1.5923249310918,20.827379697018802,34.5318593835023,0.32806573351785,0.1572
2,ID17,0.82996026405665,4.028749710383851,2.4686879000741,1.2746312997153,2.5269510051708495,0.87399326322945,0.51
3,ID44,1.2543487289585495,2.25000897503375,0.49744095102905,0.049725585123950006,0.5781745317748499,0.7952209402741499,2.0913
4,ID98,0.22626642376265,1.3877680030757502,2.5548688775397,6.2620844708315495,9.8171685364046,0.22898748462874996,1.542
