Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Sentimentality,Confusion,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise,Blink,BlinkRate,Grade,Respondent
1.4600752865291644,0.49109178546212806,0.6159457073351539,1.6713552522732158,12.726884642401037,0.1305588958595689,0.7875887631812907,34.27637642373995,2.791450769901457,0.28698040923117574,0.1917212396598425,1.5042245034524926,7.630243483831843,2.189016122233689,2.8466300593831315,7.2324021996249295,18.039566371206718,0.6448028193531734,5.2582109072450045,0.16988917738145173,4.3421655916951005,3.055256393632922,2.9850576969006704,5.46009287717398,2.004562350503463,39.14810117876616,1.124511594072376,17.116793757530086,0.7880751176230745,4.155210083470405,0.01515768056968464,27.466192914620127,100.0,1
1.6573394453123211,2.4979862574435394,0.5059188218152151,1.3378510255012661,0.6677709643559531,0.4902733406969346,1.3208327985540032,37.006478467950224,0.9401478384434507,1.3021588005078317,1.895943205358676,3.8693846448069578,0.7353973993497435,5.634537462091702,3.565407787146655,2.921346550365426,0.7114724482359365,0.2849660014355381,22.461166207274974,0.05241493721475575,4.160957522034199,0.26296560548762565,4.682538914560972,7.027024278671287,1.479862665111778,52.32928023557339,0.2253657248009927,0.8013548224606944,2.99433782557049,0.6685309574553072,0.0068,15.758641975308642,50.0,2
1.1983533156722552,0.1782596977935702,0.23094513454800472,1.6839207260850817,3.46597009178102,0.12212217370527795,2.781056304616481,26.920676185536383,0.6363656923398027,0.09248980190099096,0.06451949540488708,3.301836040537711,3.9847045034104958,0.7869930362228903,5.960742097224621,1.1799959674955696,8.80581415108496,1.5987428248559126,28.265123545467294,0.027376695621491136,3.8175619647563463,0.1299636087094469,1.6360878267341832,2.2999429799382733,0.1123317327808934,39.3072175556425,0.04099858097351967,4.848062067361851,0.8090566648553766,0.5387739647448168,0.0026,4.726374305126622,55.0,3
1.0518549434384332,2.7542031974943306,0.5463036829930498,0.6585546847617254,3.1550664280520753,0.16841526521628256,0.1623796739157289,43.138427061057094,0.9296256798424248,0.26062586812452065,0.30470574556502394,0.19779046689289442,2.9118602888231284,5.707935933704163,7.955238773422638,3.728566376972843,0.4025971519067344,0.011096958118548307,6.919207138200928,0.25102676325403506,8.65381304971117,0.851088693009909,8.84237222199242,9.88729347388784,3.089902004392045,64.13645536555826,0.4242726025426207,3.6288287043317258,5.230358270589408,1.2274113482390006,0.0106,19.058285946385052,75.0,4
0.3308390131670516,3.5554985059948203,0.0906145738825551,0.19066493867114187,2.169143564041704,2.2349758703553584,0.06639247158840295,12.771171938928962,2.27867792668906,2.1796418538570403,2.625709539745189,0.05931696138729453,2.4401383630695754,13.464655028826932,45.88752110688891,3.2467291869696084,0.1003682233129595,0.11363380082780346,1.3019700669142542,10.67272738444045,12.44056527801774,0.8714919135155796,15.793213656559155,12.033553371968289,2.051790894084996,4.730729557970405,0.6432209372579586,4.315888253424177,10.90176198057336,1.3816387425820809,0.0088,16.343505154639175,65.0,5
12.23611579097351,4.36705005401948,0.3460808125854237,2.1327955695350655,0.28012481934744865,4.797238869056385,0.4310539255358279,55.32109076970816,0.7424893426990022,8.398627614383866,53.80934717145873,0.5930693440448295,0.4917679627790116,5.0888242938439685,4.591578822897949,0.338617885925377,0.4021309873240919,0.09412419952210127,11.497726630056219,1.7799372914040454,4.819406978291619,2.5743257896862155,3.7418103278990595,6.424231040761766,15.573449600677842,38.10116835710954,1.5406373606004287,1.2499969262951687,4.363672337100166,1.6582656190025717,0.0015,2.955523964256702,55.0,6
2.9621412339108995,0.2140477753037514,1.70987414476797,5.52773631580919,0.3611606095114723,0.44279656014731156,9.450914279413224,44.04917991229594,0.016279937258933886,2.1778336078045104,3.318808995689839,11.233689726888656,0.7944441190972924,0.0027290232634692747,0.0955602345905354,6.196996181063013,12.386752766908048,1.147614830374789,56.853572310185434,0.0002750766659833627,0.09965093967161197,0.1078951537009731,0.00560012658779945,0.006584519260754142,1.067558470247797,73.22339082416073,2.4659360270570034,0.39058569295966883,0.35421722063565975,7.475947049948247,0.0071,11.52205358052358,75.0,7
0.6768259705035016,2.2295743832849344,0.1927425206934451,0.9201614050554111,0.5981451565524564,0.25407150966804476,1.3186393237348646,18.696527142071723,1.135784454975603,0.60120917780163,0.6561827165767783,1.4991522383898963,1.1628286543262192,4.548469971957785,10.079231941726237,2.5402430382630037,1.753266550745984,1.2620078251437865,31.308107838406787,0.33257013262990315,4.506802711027902,0.5100205120389811,2.4544195453641233,5.030260029635277,2.9748394576843507,30.835131287093198,0.20231190067388816,1.3714165594260266,4.084994332301178,0.09465857651432057,0.0074,13.298943948009748,55.0,11
0.264827893371135,1.2735271562370472,0.07680523467808958,0.6093910171039403,0.027879797710291997,0.40750713917631654,0.4411095394294709,10.15090254754722,0.6737866763627535,0.2620879276842505,0.8157503304441651,1.6756745070789991,0.6466419945362694,7.066175070330324,9.30919526291803,1.9445845455139656,0.8844701457663928,0.38374299539692003,1.93075975528263,0.7888785605294671,6.282868713157464,2.9329592843286014,4.455965374493103,12.379587925018189,0.15026400281232094,6.532410961678267,0.09954071140722678,0.2790513702757417,2.9266689029541593,0.08497450118814036,0.004,7.129569455727051,100.0,12
0.6159857438012026,0.23389769559345805,0.5117775441031437,1.0771540348293724,4.235190445727483,0.1693710220673587,2.4795204447738826,29.02723859818578,0.5341618771185386,0.2635421664652473,0.19856595218285802,3.1833367254090734,3.507405285522796,1.034598167841007,3.169566208786518,5.651618343004029,1.4767895521667234,1.2679370710756979,33.78000496530207,0.4206490070301068,2.6513151435807414,1.8695465826675504,0.9145846046542614,2.70250384471451,0.7842891693182285,44.14552807559579,0.43798130317555645,4.804511747535106,0.6773807521571849,3.6797497269975232,0.0116,21.0816137973514,60.0,13
