,Respondent,Contempt,Smirk,Surprise,Joy,Smile,Sadness,BlinkRate
0,ID10,0.2552764001748,0.5782747122862001,0.21993628194739998,3.2434017739523338,8.182634420677532,0.3891953760572667,3.4676
1,ID13,0.2961082481166667,2.303061363737,1.7345286694946664,20.823077690425933,34.9323892693716,0.3941103946216,0.2096
2,ID17,0.8438542977786666,3.9617495505338,2.9856360453929334,1.0572841165212667,1.8476207105088667,1.0638602688960002,0.68
3,ID44,0.2731307514193333,0.44288585935679997,0.16932306872506664,0.03723823026306666,0.5684506791309334,0.7598259066784,1.4972
4,ID98,0.23138865373866666,1.6385252582309333,2.0067566295988666,8.227333348596332,12.577622516441465,0.2723682344738666,1.5372
