,Respondent,Contempt,Smirk,Surprise,Joy,Smile,Sadness,BlinkRate
0,ID10,0.2160882680182,0.45151001790649997,0.28389813981656664,3.4969321438412,8.379101258676533,0.30393701637049997,3.4336
1,ID13,0.27606228220516665,2.4826040043557,1.4317136003698663,20.182367505658565,33.8878014313026,0.2538711709883667,0.1048
2,ID17,0.8232484912244333,4.488564582626067,1.7677358580193,4.951225658945635,6.405890136135,0.6420173111109333,0.644
3,ID44,0.9071246169902997,1.5891462118914668,0.36966661850613325,0.104540514724,0.5671251833058334,0.6311171947621667,1.8044
4,ID98,0.15084428250843332,0.9251786687171668,1.7032459183598,4.174722980554367,6.544779024269734,0.1526583230858333,1.028
