,Respondent,Contempt,Smirk,Surprise,Joy,Smile,Sadness,BlinkRate
0,ID10,0.1761968160535,0.5248565308524,0.29363318707739994,3.716134147564901,9.1059604777797,0.1694165564258,3.9168
1,ID13,0.3817032817571,1.7557941706635,1.623575153916,20.3579495485777,35.0219956085289,0.4324614854758,0.0
2,ID17,0.90333882832,3.5128681534900004,3.0996783962466,0.5871979328270001,1.0654017054295999,1.2777398579211,0.6552
3,ID44,0.28865699492780006,0.3749466166911,0.12048034477799997,0.0287213680264,0.24303344675150002,0.5536592754549,0.969
4,ID98,0.1787580711772,1.4891795545961002,1.7939109064077998,9.7627822572397,14.4366720753406,0.27942471579339995,1.6854
